Airtime,Carrier,Carrier_Delay,Day_of_week,Delay_Minutes,Dest,Distance,Date,Flight_Num,Late_Aircraft_Delay,NAS_Delay,Origin,Security_Delay,Tailnum,Weather_Delay,Temp,Dewpoint,Fog,Hail,Precip,Rain,Pressure,Snow,Thunder,Tornado,Visibility,Windspeed,Dep_hour
77.0,XE,,4,-3.0,MCI,533.0,2011-07-21,5859,,,DEN,,N12122,,27.8,12.2,0.0,0.0,0.0,1.0,100.82,0.0,1.0,0.0,10.0,3.6,17
98.0,UA,18.0,5,21.0,LAS,629.0,2011-03-25,301,0.0,0.0,DEN,0.0,N574UA,0.0,1.1,-15.6,0.0,0.0,0.0,0.0,100.7,0.0,0.0,0.0,10.0,4.1000000000000005,11
44.0,OO,,2,-9.0,RDD,199.0,2011-06-14,5414,,,SFO,,N224SW,,23.3,11.7,0.0,0.0,0.0,0.0,101.6,0.0,0.0,0.0,10.0,7.2,21
28.0,DL,,4,6.0,BHM,134.0,2011-04-14,2313,,,ATL,,N916DL,,24.4,6.1000000000000005,0.0,0.0,0.0,0.0,101.48,0.0,0.0,0.0,10.0,3.1,21
141.0,OO,,4,-4.0,DFW,1235.0,2011-12-01,6296,,,LAX,,N730SK,,15.9,-5.1000000000000005,0.0,0.0,0.0,0.0,100.97,0.0,0.0,0.0,9.6,3.1,18
84.0,DL,,1,6.0,ATL,594.0,2011-10-24,1860,,,MIA,,N3762Y,,26.700000000000006,15.6,0.0,0.0,0.0,0.0,101.65,0.0,0.0,0.0,10.0,4.1000000000000005,17
144.0,MQ,84.0,2,90.0,OKC,1187.0,2011-08-23,3799,0.0,0.0,LAX,0.0,N1EAMQ,0.0,17.2,16.1,1.0,0.0,0.0,0.0,101.21,0.0,0.0,0.0,8.7,1.5,9
32.0,OO,,1,-5.0,RNO,192.0,2011-11-28,5334,,,SFO,,N762SK,,13.3,9.4,1.0,0.0,0.0,0.0,102.38,0.0,0.0,0.0,4.5,0.0,22
60.0,B6,,6,-4.0,BWI,369.0,2011-08-20,1329,,,BOS,,N307JB,,22.200000000000006,20.6,0.0,0.0,0.0,0.0,101.37,0.0,0.0,0.0,10.0,4.1000000000000005,10
145.0,DL,,4,2.0,DTW,957.0,2011-08-18,1958,,,MCO,,N677DL,,32.2,22.200000000000006,0.0,0.0,0.0,1.0,101.49,0.0,1.0,0.0,10.0,,18
83.0,OO,,2,-3.0,ABQ,677.0,2011-11-01,6472,,,LAX,,N963SW,,13.3,12.2,1.0,0.0,0.0,0.0,101.45,0.0,0.0,0.0,3.8,1.5,7
333.0,AS,,5,-3.0,KOA,2688.0,2011-08-19,865,,,SEA,,N587AS,,13.3,11.1,0.0,0.0,0.0,0.0,101.99,0.0,0.0,0.0,8.8,2.1,10
113.0,EV,,7,-5.0,OKC,761.0,2011-01-09,5383,,,ATL,,N724EV,,-3.3000000000000003,-12.8,0.0,0.0,0.0,0.0,102.41,0.0,0.0,0.0,10.0,4.1000000000000005,15
189.0,CO,,3,23.0,LAX,1379.0,2011-01-05,1695,,,IAH,,N14219,,17.2,16.1,1.0,0.0,0.0,1.0,101.49,0.0,1.0,0.0,6.2,3.1,13
128.0,XE,,4,-2.0,STL,872.0,2011-08-04,2522,,,EWR,,N13133,,25.6,16.7,0.0,0.0,0.0,1.0,101.17,0.0,0.0,0.0,9.2,3.6,14
59.0,CO,,6,-1.0,CLE,404.0,2011-08-20,1224,,,EWR,,N13624,,18.9,16.7,0.0,0.0,0.0,1.0,101.42,0.0,0.0,0.0,9.0,2.6,10
325.0,DL,7.0,7,25.0,LAS,2248.0,2011-01-09,1729,18.0,49.0,JFK,0.0,N6715C,0.0,0.6000000000000001,-10.6,0.0,0.0,0.0,0.0,101.3,1.0,0.0,0.0,9.5,8.200000000000001,20
110.0,WN,,2,1.0,DEN,862.0,2011-08-09,734,,,LAX,,N671SW,,17.8,14.4,1.0,0.0,0.0,0.0,101.36,0.0,0.0,0.0,4.7,0.0,15
98.0,US,,5,-4.0,CLT,650.0,2011-07-15,1440,,,MIA,,N456UW,,27.200000000000006,22.8,0.0,0.0,0.0,0.0,101.31,0.0,0.0,0.0,10.0,0.0,6
140.0,AS,,2,13.0,SAN,1050.0,2011-09-06,488,,,SEA,,N786AS,,12.2,10.0,0.0,0.0,0.0,0.0,102.07,0.0,0.0,0.0,10.0,0.0,13
68.0,F9,,2,6.0,OMA,472.0,2011-06-14,436,,,DEN,,N923FR,,21.1,5.0,0.0,1.0,0.0,1.0,101.22,1.0,1.0,0.0,9.7,4.6000000000000005,15
37.0,US,,4,-5.0,CLT,227.0,2011-01-20,1712,,,ATL,,N740UW,,0.0,-1.1,0.0,0.0,0.0,1.0,101.83,0.0,0.0,0.0,8.3,3.1,10
94.0,EV,,3,-6.0,MLI,633.0,2011-03-23,5377,,,ATL,,N930EV,,16.7,13.9,0.0,0.0,0.0,0.0,101.22,0.0,0.0,0.0,9.9,6.2,11
52.0,WN,,5,3.0,SAN,304.0,2011-07-15,2554,,,PHX,,N619SW,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,,7
45.0,DL,,5,-2.0,PNS,272.0,2011-03-11,681,,,ATL,,N781NC,,4.4,-1.1,0.0,0.0,0.0,0.0,101.96,0.0,0.0,0.0,10.0,7.2,8
103.0,AA,,7,-6.0,ORD,733.0,2011-06-19,305,,,LGA,,N565AA,,22.200000000000006,16.7,0.0,0.0,0.0,0.0,100.91,0.0,0.0,0.0,10.0,2.6,7
265.0,B6,,7,1.0,FLL,2342.0,2011-06-12,100,,,LAX,,N605JB,,19.4,11.1,0.0,0.0,0.0,0.0,101.28,0.0,0.0,0.0,9.9,5.1000000000000005,22
57.0,WN,,3,-1.0,PHX,370.0,2011-11-09,988,,,LAX,,N263WN,,12.8,4.4,0.0,0.0,0.0,0.0,102.33,0.0,0.0,0.0,10.0,2.6,7
58.0,WN,,2,5.0,PHX,370.0,2011-03-01,220,,,LAX,,N211WN,,8.9,2.8000000000000003,0.0,0.0,0.0,0.0,102.21,0.0,0.0,0.0,10.0,0.0,15
53.0,MQ,,5,-2.0,BTR,383.0,2011-01-21,3370,,,DFW,,N842MQ,,-3.9,-6.1000000000000005,0.0,0.0,0.0,0.0,102.37,0.0,0.0,0.0,10.0,3.1,8
107.0,US,10.0,5,10.0,ORD,678.0,2011-09-09,723,0.0,15.0,PHL,0.0,N103US,0.0,25.6,20.0,0.0,0.0,0.0,0.0,101.11,0.0,0.0,0.0,9.4,2.6,15
113.0,CO,,4,5.0,MCO,853.0,2011-05-12,1536,,,IAH,,N57864,,27.8,21.1,0.0,0.0,0.0,1.0,101.3,0.0,1.0,0.0,7.9,6.2,15
154.0,WN,,3,1.0,HOU,1235.0,2011-01-12,464,,,LAS,,N701GS,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,,8
164.0,CO,0.0,3,102.0,LGA,1416.0,2011-12-21,1004,0.0,84.0,IAH,0.0,N24633,0.0,8.3,2.2,0.0,0.0,0.0,0.0,101.81,0.0,0.0,0.0,10.0,3.1,15
300.0,AA,,2,-3.0,JFK,2475.0,2011-05-31,34,,,LAX,,N319AA,,,,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.9,,8
125.0,DL,,2,-2.0,LGA,1020.0,2011-03-08,1496,,,MSP,,N3762Y,,-2.2,-3.9,0.0,0.0,0.0,0.0,102.47,0.0,0.0,0.0,8.1,2.1,13
175.0,WN,,4,1.0,BNA,1448.0,2011-03-31,1543,,,PHX,,N730SW,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,,7
127.0,AA,,1,-6.0,DFW,731.0,2011-12-05,1533,,,ATL,,N520AA,,11.1,7.2,0.0,0.0,0.0,0.0,102.44,0.0,0.0,0.0,10.0,4.1000000000000005,6
327.0,UA,,6,-3.0,SFO,2586.0,2011-11-26,863,,,JFK,,N525UA,,16.7,2.2,0.0,0.0,0.0,0.0,102.29,0.0,0.0,0.0,10.0,3.1,17
120.0,US,,3,-1.0,MCI,1044.0,2011-03-23,590,,,PHX,,N822AW,,11.1,1.1,0.0,0.0,0.0,0.0,101.57,0.0,0.0,0.0,10.0,0.0,8
250.0,UA,,6,-10.0,SAN,1723.0,2011-03-12,521,,,ORD,,N425UA,,4.4,0.0,0.0,0.0,0.0,0.0,100.57,0.0,0.0,0.0,10.0,,12
94.0,WN,,1,-2.0,PHX,651.0,2011-12-12,815,,,SFO,,N441WN,,8.9,5.6000000000000005,0.0,0.0,-1.0,1.0,101.09,0.0,0.0,0.0,9.7,2.1,6
41.0,OO,20.0,5,31.0,CPR,230.0,2011-08-26,6468,10.0,0.0,DEN,0.0,N932SW,0.0,32.2,5.0,0.0,0.0,0.0,1.0,101.39,0.0,1.0,0.0,10.0,3.1,22
39.0,WN,,7,4.0,SNA,226.0,2011-12-04,1691,,,LAS,,N202WN,,8.9,-15.0,0.0,0.0,0.0,0.0,102.07,0.0,0.0,0.0,10.0,2.6,20
291.0,HA,,4,-7.0,HNL,2399.0,2011-08-25,11,,,SFO,,N598HA,,16.1,13.3,0.0,0.0,0.0,0.0,101.35,0.0,0.0,0.0,10.0,3.6,9
71.0,DL,,1,-1.0,STL,484.0,2011-10-10,791,,,ATL,,N385DN,,17.8,15.6,0.0,0.0,0.0,1.0,101.71,0.0,0.0,0.0,8.9,7.2,19
70.0,MQ,,5,-7.0,MDT,594.0,2011-03-18,4023,,,ORD,,N665MQ,,10.0,1.1,0.0,0.0,0.0,0.0,102.26,0.0,0.0,0.0,9.9,5.7,19
63.0,UA,,7,-3.0,SFO,337.0,2011-08-07,444,,,LAX,,N405UA,,16.1,14.4,1.0,0.0,0.0,0.0,101.42,0.0,0.0,0.0,3.6,0.0,14
63.0,OO,,6,-5.0,SMF,373.0,2011-04-16,4572,,,LAX,,N454SW,,25.0,7.2,0.0,0.0,0.0,0.0,101.09,0.0,0.0,0.0,10.0,5.7,20
67.0,B6,,5,-4.0,BWI,370.0,2011-04-29,1319,,,BOS,,N183JB,,17.8,15.0,0.0,0.0,0.0,0.0,100.35,0.0,0.0,0.0,10.0,5.1000000000000005,6
45.0,WN,,4,-4.0,SAN,258.0,2011-05-19,682,,,LAS,,N394SW,,14.4,3.3000000000000003,0.0,0.0,0.0,0.0,100.34,0.0,0.0,0.0,10.0,4.6000000000000005,7
64.0,MQ,0.0,1,22.0,LRD,396.0,2011-04-11,2707,21.0,0.0,DFW,0.0,N848MQ,0.0,16.1,15.0,0.0,0.0,0.0,1.0,101.03,0.0,1.0,0.0,9.4,4.6000000000000005,12
50.0,DL,0.0,7,12.0,PNS,271.0,2011-08-21,2147,0.0,32.0,ATL,0.0,N918DE,12.0,33.9,19.4,0.0,0.0,0.0,1.0,101.35,0.0,1.0,0.0,9.3,4.1000000000000005,21
80.0,UA,,4,-4.0,DCA,612.0,2011-03-24,608,,,ORD,,N496UA,,-3.0,-5.0,0.0,0.0,-1.0,1.0,,1.0,0.0,0.0,7.3,,10
60.0,WN,,1,-1.0,SLC,368.0,2011-07-04,733,,,LAS,,N375SW,,,,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,9.7,,7
305.0,B6,17.0,4,19.0,LAX,2475.0,2011-08-25,679,2.0,65.0,JFK,0.0,N746JB,0.0,22.8,20.0,0.0,0.0,0.0,1.0,101.23,0.0,1.0,0.0,9.7,4.6000000000000005,9
148.0,DL,,6,2.0,ATL,1199.0,2011-03-05,2016,,,DEN,,N396DA,,6.1000000000000005,-12.8,0.0,0.0,0.0,0.0,102.4,0.0,0.0,0.0,10.0,2.6,16
129.0,AA,0.0,7,76.0,TPA,1012.0,2011-09-18,782,75.0,6.0,ORD,0.0,N465AA,1.0,14.4,13.3,0.0,0.0,0.0,1.0,102.18,0.0,0.0,0.0,8.7,3.6,17
266.0,US,,5,-2.0,EWR,2133.0,2011-12-09,685,,,PHX,,N679AW,,5.0,-1.7000000000000002,0.0,0.0,0.0,0.0,101.97,0.0,0.0,0.0,10.0,1.5,13
108.0,XE,324.0,6,330.0,IND,844.0,2011-12-31,4567,0.0,0.0,IAH,0.0,N18557,0.0,16.1,15.0,1.0,0.0,0.0,0.0,101.65,0.0,0.0,0.0,4.6,1.5,10
64.0,XE,,5,-1.0,XNA,438.0,2011-09-23,4685,,,IAH,,N13935,,21.1,17.8,0.0,0.0,0.0,0.0,101.84,0.0,0.0,0.0,10.0,4.1000000000000005,13
48.0,AS,,3,-1.0,GEG,224.0,2011-10-05,698,,,SEA,,N618AS,,12.2,8.3,0.0,0.0,-1.0,1.0,100.29,0.0,0.0,0.0,9.8,1.5,23
136.0,B6,,4,-9.0,TPA,997.0,2011-10-06,537,,,EWR,,N586JB,,16.1,1.1,0.0,0.0,0.0,0.0,102.83,0.0,0.0,0.0,10.0,3.6,15
52.0,XE,,6,9.0,ABQ,349.0,2011-09-17,6145,,,DEN,,N27200,,11.7,5.0,0.0,0.0,0.0,1.0,100.82,0.0,1.0,0.0,10.0,4.1000000000000005,12
279.0,DL,,6,-4.0,SFO,2139.0,2011-09-17,1749,,,ATL,,N6707A,,24.4,11.7,0.0,0.0,0.0,0.0,102.23,0.0,0.0,0.0,10.0,3.1,19
28.0,XE,,1,-4.0,LAN,179.0,2011-03-28,5896,,,ORD,,N12126,,-3.3000000000000003,-8.3,0.0,0.0,0.0,0.0,102.57,0.0,0.0,0.0,10.0,,13
98.0,FL,,2,-2.0,BUF,712.0,2011-05-10,558,,,ATL,,N981AT,,20.0,16.7,0.0,0.0,0.0,0.0,101.32,0.0,0.0,0.0,9.3,0.0,10
94.0,WN,,2,-4.0,MDW,668.0,2011-07-05,1103,,,PHL,,N608SW,,23.9,16.7,0.0,0.0,0.0,0.0,101.26,0.0,0.0,0.0,10.0,0.0,6
65.0,OO,,2,-1.0,SLC,391.0,2011-07-05,4668,,,DEN,,N616QX,,20.0,7.800000000000002,0.0,0.0,0.0,1.0,101.25,0.0,0.0,0.0,10.0,4.6000000000000005,8
55.0,YV,,7,-12.0,ORD,235.0,2011-06-19,3803,,,DTW,,N507MJ,,26.1,16.1,0.0,0.0,,0.0,101.0,0.0,0.0,0.0,10.0,3.6,17
97.0,MQ,,3,0.0,PHL,678.0,2011-04-13,3764,,,ORD,,N523MQ,,2.2,0.0,0.0,0.0,0.0,0.0,101.94,0.0,0.0,0.0,10.0,,11
185.0,DL,,2,-9.0,CVG,1569.0,2011-05-10,1154,,,PHX,,N384DA,,17.8,-3.3000000000000003,0.0,0.0,0.0,0.0,100.47,0.0,0.0,0.0,10.0,6.7,11
43.0,B6,,2,-10.0,ROC,264.0,2011-09-20,30,,,JFK,,N595JB,,20.0,16.1,0.0,0.0,0.0,1.0,101.99,0.0,0.0,0.0,9.9,2.6,22
39.0,CO,,1,-5.0,BOS,200.0,2011-08-22,1221,,,EWR,,N16649,,26.700000000000006,9.4,0.0,0.0,0.0,1.0,101.11,0.0,1.0,0.0,9.2,6.7,21
96.0,YV,,6,-3.0,MSY,651.0,2011-12-03,2673,,,CLT,,N913FJ,,5.0,-3.3000000000000003,0.0,0.0,0.0,0.0,103.35,0.0,0.0,0.0,10.0,3.1,11
174.0,WN,,2,0.0,MDW,1444.0,2011-12-06,1273,,,PHX,,N752SW,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,,7
54.0,MQ,,5,-1.0,DCA,213.0,2011-03-04,3846,,,JFK,,N507MQ,,4.4,-3.3000000000000003,0.0,0.0,0.0,0.0,103.79,0.0,0.0,0.0,10.0,7.2,20
118.0,FL,,4,-9.0,MCO,957.0,2011-03-17,1483,,,DTW,,N316AT,,18.3,7.2,0.0,0.0,0.0,0.0,101.28,0.0,0.0,0.0,9.1,8.8,19
91.0,DL,,6,-1.0,SLC,689.0,2011-03-12,2050,,,SEA,,N369NB,,10.0,0.0,0.0,0.0,-1.0,1.0,101.62,0.0,0.0,0.0,9.3,2.1,7
122.0,FL,,7,-4.0,PIT,834.0,2011-11-13,1749,,,MCO,,N336AT,,24.4,13.9,0.0,0.0,0.0,0.0,102.1,0.0,0.0,0.0,10.0,6.2,20
78.0,EV,,7,-3.0,AEX,500.0,2011-12-11,5156,,,ATL,,N875AS,,9.4,-4.4,0.0,0.0,0.0,0.0,103.02,0.0,0.0,0.0,10.0,6.2,20
150.0,AA,2.0,2,51.0,DFW,1235.0,2011-08-09,2440,33.0,6.0,LAX,0.0,N3BJAA,0.0,16.7,14.4,1.0,0.0,0.0,0.0,101.23,0.0,0.0,0.0,4.7,0.0,11
68.0,XE,,7,-6.0,LNK,466.0,2011-08-28,5990,,,ORD,,N13538,,16.7,12.8,0.0,0.0,0.0,0.0,101.39,0.0,0.0,0.0,10.0,3.1,12
34.0,EV,,7,-4.0,HSV,151.0,2011-05-01,5369,,,ATL,,N919EV,,17.2,10.6,0.0,0.0,0.0,0.0,101.89,0.0,0.0,0.0,10.0,1.5,8
98.0,MQ,,5,-4.0,MIA,650.0,2011-12-09,3534,,,CLT,,N941MQ,,1.7000000000000002,-2.2,0.0,0.0,0.0,0.0,102.49,0.0,0.0,0.0,10.0,0.0,10
91.0,DL,,5,-2.0,MSP,528.0,2011-04-22,1923,,,DTW,,N589NW,,3.0,1.0,0.0,0.0,-1.0,1.0,,0.0,0.0,0.0,8.2,4.1000000000000005,8
42.0,AA,,3,-4.0,SAT,247.0,2011-05-04,1343,,,DFW,,N517AA,,15.6,7.800000000000002,0.0,0.0,0.0,0.0,102.78,0.0,0.0,0.0,10.0,4.1000000000000005,14
116.0,B6,0.0,6,310.0,JFK,944.0,2011-04-16,988,0.0,294.0,MCO,0.0,N729JB,0.0,31.700000000000006,17.2,0.0,0.0,0.0,0.0,101.52,0.0,0.0,0.0,8.8,8.8,17
84.0,XE,29.0,5,29.0,GSP,594.0,2011-08-26,2332,0.0,24.0,EWR,0.0,N12996,0.0,23.0,21.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,9.1,3.1,8
40.0,AA,0.0,5,43.0,TPA,204.0,2011-09-23,1946,0.0,16.0,MIA,0.0,N3CLAA,43.0,28.9,23.9,0.0,0.0,0.0,1.0,101.56,0.0,1.0,0.0,9.8,2.1,14
,FL,,1,,FNT,644.0,2011-01-10,259,,,ATL,,N960AT,,-2.2,-4.4,1.0,0.0,1.0,1.0,102.23,1.0,0.0,0.0,4.6,8.8,10
224.0,AA,3.0,6,10.0,PSP,1652.0,2011-05-14,543,7.0,7.0,ORD,0.0,N4WXAA,0.0,7.800000000000002,6.7,0.0,0.0,0.0,1.0,100.66,0.0,0.0,0.0,8.5,,9
89.0,XE,,5,-6.0,FAR,627.0,2011-05-20,5843,,,DEN,,N22909,,4.4,2.2,0.0,0.0,0.0,1.0,100.77,0.0,1.0,0.0,8.7,1.5,13
,EV,,2,-5.0,GPT,352.0,2011-07-19,4971,,,ATL,,N876AS,,29.4,21.1,0.0,0.0,0.0,1.0,101.58,0.0,0.0,0.0,9.4,3.6,15
85.0,EV,0.0,3,-4.0,XNA,589.0,2011-04-20,5539,0.0,46.0,ATL,0.0,N875AS,0.0,22.200000000000006,14.4,0.0,0.0,0.0,0.0,102.05,0.0,0.0,0.0,9.8,3.1,16
56.0,WN,,5,0.0,RDU,337.0,2011-08-05,1535,,,PHL,,N233LV,,23.3,18.3,0.0,0.0,0.0,0.0,101.88,0.0,0.0,0.0,10.0,0.0,12
49.0,WN,,1,-2.0,ONT,325.0,2011-10-03,2518,,,PHX,,N200WN,,27.8,11.1,0.0,0.0,0.0,0.0,101.17,0.0,0.0,0.0,9.5,2.6,15
110.0,AS,,5,-5.0,PDX,834.0,2011-06-24,565,,,LAX,,N562AS,,19.4,13.9,0.0,0.0,0.0,0.0,101.27,0.0,0.0,0.0,7.4,3.6,17
60.0,FL,,1,-4.0,RDU,356.0,2011-07-18,91,,,ATL,,N959AT,,30.0,18.3,0.0,0.0,0.0,0.0,101.63,0.0,0.0,0.0,10.0,4.1000000000000005,23
178.0,B6,,6,-6.0,JFK,1626.0,2011-08-13,98,,,DEN,,N568JB,,27.8,5.0,0.0,0.0,0.0,0.0,101.07,0.0,0.0,0.0,10.0,5.1000000000000005,0
128.0,WN,8.0,4,59.0,MCI,1044.0,2011-11-17,283,39.0,0.0,PHX,0.0,N664WN,0.0,22.8,2.2,0.0,0.0,0.0,0.0,101.63,0.0,0.0,0.0,10.0,1.5,19
35.0,DL,,3,-1.0,BOS,184.0,2011-09-21,1382,,,LGA,,N354NB,,18.9,16.1,0.0,0.0,0.0,1.0,102.33,0.0,0.0,0.0,8.3,0.0,12
112.0,UA,,2,-5.0,DEN,862.0,2011-05-10,253,,,LAX,,N479UA,,12.2,8.9,0.0,0.0,0.0,0.0,101.25,0.0,0.0,0.0,10.0,0.0,12
32.0,MQ,,4,-2.0,ABI,158.0,2011-08-04,2729,,,DFW,,N811MQ,,30.0,17.2,0.0,0.0,0.0,0.0,100.94,0.0,0.0,0.0,10.0,4.1000000000000005,12
323.0,US,,7,0.0,SFO,2296.0,2011-03-13,1447,,,CLT,,N118US,,22.8,2.8000000000000003,0.0,0.0,0.0,0.0,101.9,0.0,0.0,0.0,10.0,2.1,20
125.0,UA,,7,22.0,PDX,991.0,2011-09-11,745,,,DEN,,N490UA,,26.700000000000006,-0.6000000000000001,0.0,0.0,0.0,0.0,101.51,0.0,0.0,0.0,10.0,3.1,19
41.0,AA,,1,-2.0,IAH,224.0,2011-05-16,1560,,,DFW,,N498AA,,11.7,7.2,0.0,0.0,0.0,0.0,101.69,0.0,0.0,0.0,10.0,4.6000000000000005,12
71.0,YV,,1,-7.0,CLT,529.0,2011-08-01,2645,,,EWR,,N942LR,,32.2,20.0,0.0,0.0,0.0,1.0,101.28,0.0,1.0,0.0,10.0,2.6,15
126.0,DL,,4,0.0,ATL,907.0,2011-12-15,783,,,MSP,,N909DA,,2.8000000000000003,1.7000000000000002,0.0,0.0,-1.0,1.0,100.48,1.0,0.0,0.0,8.0,4.6000000000000005,6
51.0,WN,24.0,1,30.0,OAK,337.0,2011-09-05,2116,1.0,0.0,LAX,0.0,N385SW,0.0,22.8,14.4,0.0,0.0,0.0,1.0,101.1,0.0,0.0,0.0,9.9,6.2,20
48.0,FL,,1,-2.0,MKE,297.0,2011-04-25,736,,,MSP,,N979AT,,16.1,-0.6000000000000001,0.0,0.0,0.0,0.0,101.33,0.0,0.0,0.0,10.0,4.6000000000000005,16
28.0,MQ,,5,-5.0,FWA,157.0,2011-03-18,4040,,,ORD,,N674MQ,,5.0,1.7000000000000002,0.0,0.0,0.0,0.0,102.03,0.0,0.0,0.0,9.9,4.1000000000000005,12
64.0,WN,,3,14.0,SLC,391.0,2011-08-17,2188,,,DEN,,N683SW,,23.9,10.6,0.0,0.0,0.0,1.0,101.62,0.0,0.0,0.0,10.0,2.6,15
132.0,AA,,7,-2.0,IAD,921.0,2011-12-18,1834,,,MIA,,N3GTAA,,19.4,17.8,0.0,0.0,0.0,0.0,102.05,0.0,0.0,0.0,10.0,2.6,10
103.0,EV,,1,-6.0,SGF,563.0,2011-04-11,5017,,,ATL,,N852AS,,21.700000000000006,15.6,0.0,0.0,0.0,0.0,101.73,0.0,0.0,0.0,9.6,6.2,15
70.0,MQ,35.0,3,35.0,JAN,408.0,2011-07-20,3282,0.0,0.0,DFW,0.0,N606MQ,0.0,26.1,21.1,0.0,0.0,0.0,0.0,101.21,0.0,0.0,0.0,10.0,2.6,12
289.0,US,,6,0.0,PDX,2282.0,2011-08-06,503,,,CLT,,N665AW,,32.800000000000004,23.3,0.0,0.0,0.0,1.0,101.25,0.0,1.0,0.0,7.1,0.0,19
118.0,US,,4,-2.0,PHX,868.0,2011-06-02,456,,,DFW,,N604AW,,27.8,16.7,0.0,0.0,0.0,0.0,101.75,0.0,0.0,0.0,10.0,3.1,15
63.0,FL,,4,3.0,PHF,508.0,2011-11-03,906,,,ATL,,N603AT,,17.8,12.8,0.0,0.0,-1.0,1.0,101.11,0.0,0.0,0.0,9.5,5.1000000000000005,21
124.0,AA,2.0,2,27.0,PHX,868.0,2011-06-21,567,25.0,0.0,DFW,0.0,N590AA,0.0,22.8,21.700000000000006,0.0,0.0,8.0,1.0,100.65,1.0,1.0,0.0,9.3,4.1000000000000005,11
100.0,MQ,,3,-4.0,GSO,710.0,2011-11-30,3489,,,MIA,,N931MQ,,15.0,10.6,0.0,0.0,0.0,0.0,101.64,0.0,0.0,0.0,10.0,0.0,11
101.0,FL,,3,6.0,LGA,762.0,2011-10-19,362,,,ATL,,N994AT,,18.9,17.8,0.0,0.0,0.0,1.0,99.68,0.0,0.0,0.0,8.4,1.5,8
38.0,DL,,2,-4.0,BOS,184.0,2011-11-08,1380,,,LGA,,N335NB,,12.8,6.1000000000000005,0.0,0.0,0.0,0.0,102.41,0.0,0.0,0.0,10.0,2.6,11
110.0,FL,,2,-6.0,MKE,738.0,2011-09-13,500,,,LGA,,N126AT,,20.6,16.1,0.0,0.0,0.0,0.0,101.39,0.0,0.0,0.0,9.5,0.0,11
194.0,WN,,1,-2.0,PHL,1557.0,2011-05-09,855,,,DEN,,N788SA,,15.6,-12.8,0.0,0.0,0.0,0.0,99.2,0.0,0.0,0.0,10.0,6.2,11
49.0,OO,,2,-2.0,LAX,337.0,2011-04-26,4736,,,SFO,,N817SK,,9.4,6.1000000000000005,0.0,0.0,0.0,0.0,102.23,0.0,0.0,0.0,10.0,6.7,12
148.0,DL,,2,-6.0,MIA,1145.0,2011-03-22,2529,,,DTW,,N952DL,,5.0,0.0,0.0,0.0,0.0,1.0,101.95,1.0,0.0,0.0,8.7,4.6000000000000005,15
102.0,B6,,5,1.0,JFK,740.0,2011-05-20,910,,,ORD,,N729JB,,17.2,13.3,0.0,0.0,0.0,0.0,101.9,0.0,0.0,0.0,9.3,2.1,14
67.0,US,0.0,4,14.0,PHL,448.0,2011-03-24,1522,14.0,9.0,CLT,0.0,N722US,0.0,17.8,1.7000000000000002,0.0,0.0,0.0,1.0,100.72,0.0,0.0,0.0,9.7,5.7,16
255.0,US,,2,-7.0,PHX,1849.0,2011-10-11,568,,,MCO,,N510UW,,29.4,22.200000000000006,0.0,0.0,0.0,1.0,100.99,0.0,0.0,0.0,9.9,4.1000000000000005,17
133.0,US,,6,-6.0,PHX,868.0,2011-03-26,77,,,DFW,,N637AW,,28.9,3.9,0.0,0.0,0.0,0.0,100.36,0.0,0.0,0.0,9.9,7.7,18
68.0,XE,0.0,1,-9.0,CLE,419.0,2011-07-18,3087,0.0,104.0,LGA,0.0,N14573,0.0,33.9,16.1,0.0,0.0,0.0,0.0,101.12,0.0,0.0,0.0,10.0,6.7,19
279.0,AA,,2,-2.0,MIA,2342.0,2011-08-09,456,,,LAX,,N5EDAA,,16.1,14.4,1.0,0.0,0.0,0.0,101.32,0.0,0.0,0.0,4.7,2.6,6
142.0,AS,,1,-5.0,PHX,1107.0,2011-03-07,632,,,SEA,,N520AS,,3.9,1.7000000000000002,0.0,0.0,0.0,0.0,101.41,0.0,0.0,0.0,9.8,3.6,7
38.0,XE,0.0,6,34.0,TVC,224.0,2011-04-09,5842,27.0,0.0,ORD,0.0,N11181,0.0,7.2,7.2,0.0,0.0,0.0,0.0,101.42,0.0,0.0,0.0,4.7,5.7,13
194.0,AA,205.0,5,217.0,STT,1623.0,2011-07-15,655,0.0,0.0,JFK,0.0,N639AA,0.0,20.0,13.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,4.1000000000000005,9
34.0,EV,0.0,3,-3.0,CAE,192.0,2011-09-14,5254,0.0,26.0,ATL,0.0,N901EV,0.0,31.700000000000006,9.4,0.0,0.0,0.0,0.0,101.31,0.0,0.0,0.0,10.0,1.5,20
