Airtime,Carrier,Carrier_Delay,Day_of_week,Delay_Minutes,Dest,Distance,Date,Flight_Num,Late_Aircraft_Delay,NAS_Delay,Origin,Security_Delay,Tailnum,Weather_Delay,Temp,Dewpoint,Fog,Hail,Precip,Rain,Pressure,Snow,Thunder,Tornado,Visibility,Windspeed,Dep_hour
145.0,US,,4,-5.0,SEA,1107.0,2012-11-08,75,,,PHX,,N659AW,,16.7,1.7000000000000002,0.0,0.0,0.0,1.0,101.07,0.0,0.0,0.0,10.0,2.6,14
47.0,EV,,3,-2.0,PWM,284.0,2012-11-21,4479,,,EWR,,N13553,,3.3000000000000003,-0.6000000000000001,0.0,0.0,0.0,0.0,102.17,0.0,0.0,0.0,10.0,1.5,10
208.0,B6,,3,-5.0,SJU,1598.0,2012-08-22,701,,,JFK,,N796JB,,23.9,16.1,0.0,0.0,0.0,0.0,101.77,0.0,0.0,0.0,10.0,3.1,0
73.0,DL,,2,11.0,MCO,404.0,2012-06-26,81,,,ATL,,N680DA,,30.6,16.7,0.0,0.0,0.0,0.0,100.77,0.0,0.0,0.0,10.0,7.2,18
239.0,UA,,6,4.0,SJC,1608.0,2012-01-21,1737,,,IAH,,N37290,,22.200000000000006,18.9,0.0,0.0,0.0,1.0,101.19,0.0,0.0,0.0,8.0,3.6,9
109.0,AA,,2,-3.0,DAY,861.0,2012-11-13,1304,,,DFW,,N548AA,,3.3000000000000003,-0.6000000000000001,0.0,0.0,0.0,0.0,103.21,0.0,0.0,0.0,10.0,2.1,9
89.0,AA,,3,-5.0,DEN,641.0,2012-03-21,1037,,,DFW,,N531AA,,11.7,7.2,0.0,0.0,0.0,0.0,100.88,0.0,0.0,0.0,10.0,4.6000000000000005,14
66.0,FL,0.0,7,74.0,IND,432.0,2012-05-06,1638,74.0,15.0,ATL,0.0,N970AT,0.0,20.6,18.3,0.0,0.0,0.0,0.0,101.29,0.0,1.0,0.0,9.9,2.1,10
122.0,EV,,7,-5.0,MKE,725.0,2012-11-25,4121,,,EWR,,N13988,,2.2,-8.3,0.0,0.0,0.0,0.0,101.12,0.0,0.0,0.0,10.0,6.7,6
123.0,AA,,3,-5.0,BWI,946.0,2012-05-30,1176,,,MIA,,N3FRAA,,30.0,22.200000000000006,0.0,0.0,0.0,0.0,101.12,0.0,0.0,0.0,10.0,6.2,22
192.0,UA,,4,11.0,IAH,1325.0,2012-05-10,1628,,,PHL,,N79521,,13.9,12.2,0.0,0.0,0.0,1.0,100.14,0.0,0.0,0.0,9.5,2.1,7
77.0,AA,,4,0.0,ELP,551.0,2012-08-02,1027,,,DFW,,N580AA,,38.3,16.1,0.0,0.0,0.0,0.0,100.92,0.0,0.0,0.0,10.0,3.6,18
313.0,B6,,7,-8.0,JFK,2475.0,2012-01-08,676,,,LAX,,N635JB,,19.4,-1.1,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,6.9,4.1000000000000005,21
72.0,OO,,3,-3.0,TUS,451.0,2012-04-04,5440,,,LAX,,N982SW,,12.8,10.0,0.0,0.0,0.0,0.0,101.44,0.0,0.0,0.0,9.6,2.6,11
28.0,OO,,3,-4.0,SAN,109.0,2012-06-13,4730,,,LAX,,N435SW,,17.2,13.9,1.0,0.0,0.0,0.0,101.14,0.0,0.0,0.0,7.9,3.6,15
155.0,AA,,1,-2.0,LAX,1235.0,2012-08-13,2495,,,DFW,,N519AA,,38.3,7.2,0.0,0.0,0.0,1.0,101.12,0.0,1.0,0.0,10.0,3.6,23
129.0,B6,,6,4.0,EWR,937.0,2012-03-03,522,,,MCO,,N652JB,,20.0,18.9,0.0,0.0,0.0,0.0,101.26,0.0,0.0,0.0,9.6,5.1000000000000005,10
167.0,B6,,7,-5.0,FLL,1065.0,2012-01-01,505,,,EWR,,N618JB,,3.3000000000000003,1.7000000000000002,0.0,0.0,0.0,1.0,101.91,0.0,0.0,0.0,10.0,2.1,13
285.0,DL,,5,2.0,JFK,2475.0,2012-08-17,1162,,,LAX,,N705TW,,28.9,13.9,0.0,0.0,0.0,0.0,101.14,0.0,0.0,0.0,10.0,5.1000000000000005,21
73.0,US,7.0,5,7.0,BUR,369.0,2012-02-03,472,0.0,12.0,PHX,0.0,N813AW,0.0,9.4,0.0,0.0,0.0,0.0,0.0,101.4,0.0,0.0,0.0,10.0,1.5,11
122.0,AS,,3,5.0,SAN,1050.0,2012-02-22,484,,,SEA,,N517AS,,9.4,1.7000000000000002,0.0,0.0,0.0,1.0,102.06,0.0,0.0,0.0,8.4,7.2,20
33.0,OO,,2,1.0,RNO,192.0,2012-09-11,5528,,,SFO,,N701SK,,13.3,10.0,0.0,0.0,0.0,0.0,101.28,0.0,0.0,0.0,9.9,0.0,15
72.0,DL,,4,-5.0,RSW,515.0,2012-12-13,1122,,,ATL,,N533US,,7.800000000000002,2.2,0.0,0.0,0.0,0.0,102.48,0.0,0.0,0.0,10.0,5.1000000000000005,8
127.0,WN,,6,-1.0,BUF,1011.0,2012-07-28,1918,,,MCO,,N360SW,,26.1,23.3,0.0,0.0,0.0,0.0,101.73,0.0,0.0,0.0,10.0,1.5,9
87.0,UA,,7,18.0,EWR,719.0,2012-09-30,1492,,,ORD,,N14250,,18.3,6.1000000000000005,0.0,0.0,0.0,0.0,101.51,0.0,0.0,0.0,10.0,4.6000000000000005,18
202.0,AA,,6,2.0,ORD,1745.0,2012-12-15,550,,,LAX,,N3DLAA,,10.0,5.6000000000000005,0.0,0.0,0.0,1.0,101.61,0.0,0.0,0.0,10.0,3.1,6
293.0,VX,,1,-4.0,JFK,2475.0,2012-03-26,406,,,LAX,,N848VA,,8.9,7.800000000000002,0.0,0.0,1.0,1.0,101.64,0.0,0.0,0.0,9.2,3.6,10
78.0,OO,,5,-3.0,DAY,574.0,2012-08-03,4834,,,MSP,,N427SW,,23.9,17.2,0.0,0.0,0.0,0.0,101.15,0.0,0.0,0.0,10.0,3.1,14
229.0,AA,,2,12.0,SEA,1721.0,2012-06-19,425,,,ORD,,N3CXAA,,30.0,18.9,0.0,0.0,0.0,0.0,101.35,0.0,0.0,0.0,10.0,5.1000000000000005,15
258.0,DL,0.0,2,34.0,SLC,1931.0,2012-06-12,815,0.0,0.0,MCO,0.0,N384DA,34.0,31.1,20.6,0.0,0.0,0.0,1.0,101.69,0.0,1.0,0.0,10.0,2.6,18
134.0,AA,0.0,4,56.0,ORD,867.0,2012-10-25,1711,0.0,54.0,BOS,0.0,N3CXAA,0.0,14.4,5.0,0.0,0.0,0.0,0.0,102.58,0.0,0.0,0.0,10.0,3.1,17
62.0,WN,,1,14.0,PHX,370.0,2012-08-06,821,,,LAX,,N627SW,,21.700000000000006,16.7,0.0,0.0,0.0,0.0,101.56,0.0,0.0,0.0,10.0,0.0,16
302.0,UA,,4,1.0,SAN,2425.0,2012-06-28,1534,,,EWR,,N26226,,32.2,13.9,0.0,0.0,0.0,0.0,100.68,0.0,0.0,0.0,10.0,5.1000000000000005,20
39.0,MQ,,6,-1.0,FAT,209.0,2012-01-07,3045,,,LAX,,N833MQ,,12.2,9.4,1.0,0.0,0.0,0.0,101.71,0.0,0.0,0.0,5.5,2.1,17
50.0,WN,,2,-3.0,BOS,280.0,2012-01-24,2374,,,PHL,,N417WN,,5.6000000000000005,3.9,0.0,0.0,0.0,1.0,101.81,0.0,0.0,0.0,7.7,3.6,14
51.0,EV,,3,-2.0,FAY,331.0,2012-08-01,5586,,,ATL,,N883AS,,29.4,22.8,1.0,0.0,0.0,1.0,101.43,0.0,1.0,0.0,7.7,2.1,16
167.0,B6,,6,-5.0,TPA,1185.0,2012-07-28,443,,,BOS,,N603JB,,21.1,18.3,0.0,0.0,0.0,1.0,101.46,0.0,1.0,0.0,8.1,5.7,20
267.0,US,,1,8.0,PHL,2378.0,2012-06-25,80,,,SEA,,N652AW,,16.1,8.9,0.0,0.0,0.0,0.0,101.57,0.0,0.0,0.0,10.0,2.1,22
94.0,UA,,5,1.0,LGA,733.0,2012-05-11,688,,,ORD,,N823UA,,21.700000000000006,5.0,0.0,0.0,0.0,0.0,101.97,0.0,0.0,0.0,10.0,5.1000000000000005,16
84.0,US,4.0,7,46.0,FLL,631.0,2012-04-15,1723,25.0,0.0,CLT,0.0,N424US,0.0,22.200000000000006,16.1,0.0,0.0,0.0,0.0,102.33,0.0,0.0,0.0,8.5,6.2,18
120.0,US,,2,-1.0,PHL,861.0,2012-09-04,1628,,,MCO,,N556UW,,23.9,22.8,0.0,0.0,0.0,0.0,101.66,0.0,0.0,0.0,10.0,1.5,6
116.0,WN,,3,-6.0,GEG,836.0,2012-10-31,3798,,,DEN,,N782SA,,8.3,-3.9,0.0,0.0,0.0,0.0,101.73,0.0,0.0,0.0,10.0,6.7,13
253.0,AS,,1,7.0,ATL,2182.0,2012-07-23,742,,,SEA,,N320AS,,,,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,9.7,,8
84.0,DL,0.0,4,73.0,FLL,581.0,2012-12-27,1527,0.0,63.0,ATL,0.0,N540US,0.0,3.9,-1.7000000000000002,0.0,0.0,0.0,0.0,101.92,0.0,0.0,0.0,10.0,6.2,16
200.0,UA,,1,-1.0,MSY,1670.0,2012-06-04,589,,,LAX,,N484UA,,16.7,12.8,0.0,0.0,0.0,0.0,101.31,0.0,0.0,0.0,10.0,1.5,11
64.0,WN,,7,-5.0,LAS,414.0,2012-01-29,174,,,SFO,,N367SW,,7.2,5.0,0.0,0.0,0.0,0.0,102.47,0.0,0.0,0.0,9.5,2.1,12
126.0,WN,,5,-3.0,PHL,861.0,2012-09-07,1630,,,MCO,,N697SW,,22.200000000000006,22.200000000000006,0.0,0.0,0.0,1.0,101.43,0.0,1.0,0.0,9.7,1.5,8
124.0,AA,63.0,1,63.0,ORD,733.0,2012-03-12,301,0.0,25.0,LGA,0.0,N611AA,0.0,11.1,-2.2,0.0,0.0,0.0,0.0,102.71,0.0,0.0,0.0,10.0,6.2,6
118.0,MQ,,5,-2.0,CHS,987.0,2012-12-14,2827,,,DFW,,N822MQ,,11.7,-4.4,0.0,0.0,0.0,1.0,102.1,0.0,0.0,0.0,9.6,3.1,8
125.0,AA,9.0,4,22.0,CLT,936.0,2012-09-13,1436,13.0,39.0,DFW,0.0,N4XNAA,0.0,24.4,20.6,0.0,0.0,0.0,0.0,101.56,0.0,0.0,0.0,10.0,3.1,11
94.0,WN,,7,-4.0,BNA,616.0,2012-05-06,221,,,MCO,,N282WN,,26.700000000000006,20.6,0.0,0.0,0.0,1.0,101.53,0.0,1.0,0.0,9.7,2.1,14
,UA,,1,21.0,ORD,1745.0,2012-11-05,1299,,,LAX,,N38459,,27.8,0.0,0.0,0.0,0.0,0.0,101.81,0.0,0.0,0.0,10.0,0.0,17
67.0,DL,,1,-5.0,RIC,481.0,2012-07-16,1307,,,ATL,,N906DL,,29.4,20.6,0.0,0.0,0.0,1.0,101.93,0.0,1.0,0.0,10.0,2.6,15
33.0,DL,,1,-2.0,BOS,184.0,2012-02-20,1388,,,LGA,,N334NB,,1.1,-8.9,0.0,0.0,0.0,0.0,102.09,0.0,0.0,0.0,10.0,8.200000000000001,15
89.0,EV,,5,-7.0,RDU,646.0,2012-12-14,4517,,,ORD,,N16546,,-1.7000000000000002,-3.3000000000000003,0.0,0.0,0.0,0.0,102.16,0.0,0.0,0.0,10.0,1.5,11
30.0,OO,,3,2.0,SAN,109.0,2012-11-14,6342,,,LAX,,N223SW,,25.6,-7.2,0.0,0.0,0.0,0.0,101.67,0.0,0.0,0.0,10.0,0.0,20
104.0,UA,,2,-5.0,SFO,679.0,2012-07-31,842,,,SEA,,N426UA,,15.0,11.1,0.0,0.0,0.0,0.0,102.16,0.0,0.0,0.0,10.0,2.6,11
54.0,OO,,4,0.0,ABQ,349.0,2012-06-28,6284,,,DEN,,N908SW,,18.3,9.4,0.0,0.0,0.0,0.0,101.03,0.0,0.0,0.0,10.0,6.2,8
84.0,DL,4.0,2,17.0,ATL,594.0,2012-09-04,2160,11.0,0.0,MIA,0.0,N953DN,0.0,30.6,23.3,0.0,0.0,0.0,1.0,101.57,0.0,0.0,0.0,10.0,2.6,19
87.0,UA,,4,8.0,RDU,646.0,2012-08-09,494,,,ORD,,N855UA,,22.8,17.8,0.0,0.0,0.0,1.0,101.25,0.0,0.0,0.0,9.6,3.6,13
317.0,US,0.0,6,-4.0,LAX,2125.0,2012-02-11,1439,0.0,19.0,CLT,0.0,N191UW,0.0,7.2,-7.800000000000002,0.0,0.0,0.0,0.0,101.03,0.0,0.0,0.0,8.4,8.700000000000001,18
96.0,WN,,3,-2.0,AMA,758.0,2012-11-28,932,,,LAS,,N386SW,,8.3,-3.3000000000000003,0.0,0.0,0.0,0.0,101.86,0.0,0.0,0.0,10.0,3.1,12
41.0,OO,,7,9.0,GJT,212.0,2012-03-18,5389,,,DEN,,N917SW,,11.7,-11.1,0.0,0.0,0.0,0.0,99.61,0.0,0.0,0.0,10.0,7.2,14
195.0,UA,,5,0.0,MCO,1546.0,2012-05-04,638,,,DEN,,N465UA,,12.8,-2.2,0.0,0.0,0.0,0.0,100.59,0.0,0.0,0.0,10.0,4.6000000000000005,12
111.0,EV,26.0,7,41.0,SAV,708.0,2012-04-22,4616,15.0,0.0,EWR,0.0,N13913,0.0,11.1,6.7,0.0,0.0,0.0,1.0,100.82,0.0,1.0,0.0,8.7,6.7,13
73.0,DL,,3,-6.0,BWI,577.0,2012-02-15,1924,,,ATL,,N659DL,,18.9,3.3000000000000003,0.0,0.0,0.0,0.0,102.06,0.0,0.0,0.0,8.1,3.6,22
115.0,AS,,6,-3.0,LAS,867.0,2012-04-28,604,,,SEA,,N577AS,,8.3,6.1000000000000005,0.0,0.0,0.0,1.0,102.58,0.0,0.0,0.0,10.0,2.6,11
81.0,DL,,5,13.0,DTW,502.0,2012-10-19,159,,,LGA,,N940DL,,17.8,16.7,0.0,0.0,-1.0,1.0,101.11,0.0,0.0,0.0,7.9,5.7,9
52.0,WN,,1,0.0,SNA,338.0,2012-07-02,2761,,,PHX,,N735SA,,30.6,7.800000000000002,0.0,0.0,-1.0,1.0,100.56,0.0,0.0,0.0,10.0,0.0,13
60.0,AS,0.0,6,51.0,PSP,421.0,2012-10-20,310,51.0,0.0,SFO,0.0,N516AS,0.0,13.9,12.2,1.0,0.0,0.0,0.0,101.24,0.0,0.0,0.0,9.1,4.6000000000000005,15
206.0,US,17.0,4,17.0,DTW,1671.0,2012-09-06,239,0.0,5.0,PHX,0.0,N831AW,0.0,33.9,20.0,0.0,0.0,0.0,0.0,101.08,0.0,0.0,0.0,10.0,2.1,18
175.0,US,,2,0.0,DEN,1337.0,2012-08-21,1521,,,CLT,,N540UW,,20.0,18.9,0.0,0.0,0.0,1.0,101.48,0.0,0.0,0.0,9.5,0.0,9
202.0,WN,,5,7.0,MDW,1733.0,2012-06-22,3921,,,SEA,,N291WN,,13.3,8.9,0.0,0.0,0.0,1.0,101.01,0.0,0.0,0.0,9.1,3.6,15
217.0,DL,,4,-2.0,LAS,1747.0,2012-05-31,1703,,,ATL,,N636DL,,31.1,10.6,0.0,0.0,0.0,0.0,101.03,0.0,0.0,0.0,10.0,4.6000000000000005,18
73.0,FL,,7,-2.0,CAK,528.0,2012-09-09,10,,,ATL,,N983AT,,23.9,13.3,0.0,0.0,0.0,0.0,101.49,0.0,0.0,0.0,10.0,1.5,16
183.0,DL,59.0,4,59.0,PDX,1426.0,2012-07-19,1411,0.0,6.0,MSP,0.0,N958DN,0.0,25.0,18.3,0.0,0.0,0.0,0.0,101.73,0.0,0.0,0.0,8.6,3.6,18
132.0,FL,,3,0.0,MSP,907.0,2012-07-25,147,,,ATL,,N910AT,,26.1,21.1,0.0,0.0,0.0,0.0,101.4,0.0,0.0,0.0,10.0,2.6,8
292.0,UA,,4,-4.0,EWR,2565.0,2012-02-09,1543,,,SFO,,N19136,,10.0,7.800000000000002,0.0,0.0,0.0,0.0,102.45,0.0,0.0,0.0,10.0,0.0,13
81.0,US,,1,-3.0,DCA,399.0,2012-12-10,2047,,,BOS,,N766US,,15.0,13.9,0.0,0.0,0.0,1.0,100.35,0.0,0.0,0.0,7.1,5.1000000000000005,19
126.0,DL,,2,53.0,MIA,1145.0,2012-01-03,1829,,,DTW,,N377NW,,-7.0,-13.0,0.0,0.0,-1.0,0.0,,1.0,0.0,0.0,8.3,7.2,8
282.0,UA,,3,-2.0,JFK,2586.0,2012-12-19,637,,,SFO,,N532UA,,3.3000000000000003,-2.2,0.0,0.0,0.0,0.0,102.37,0.0,0.0,0.0,10.0,0.0,12
57.0,UA,14.0,7,25.0,LAX,337.0,2012-08-12,728,11.0,2.0,SFO,0.0,N579UA,0.0,15.6,10.6,1.0,0.0,0.0,0.0,101.15,0.0,0.0,0.0,9.8,4.1000000000000005,17
224.0,DL,,6,-3.0,DTW,1927.0,2012-07-14,678,,,SEA,,N3773D,,18.3,13.9,1.0,0.0,0.0,1.0,101.54,0.0,1.0,0.0,7.8,0.0,7
215.0,UA,17.0,2,17.0,ORD,1846.0,2012-04-03,266,0.0,0.0,SFO,0.0,N565UA,0.0,17.2,6.1000000000000005,0.0,0.0,0.0,0.0,101.77,0.0,0.0,0.0,10.0,4.6000000000000005,22
144.0,DL,,5,0.0,SLC,991.0,2012-03-02,2259,,,MSP,,N3735D,,-0.6000000000000001,-1.7000000000000002,0.0,0.0,0.0,0.0,100.65,1.0,0.0,0.0,5.7,0.0,11
93.0,MQ,,5,-11.0,DTW,502.0,2012-11-30,4564,,,LGA,,N713MQ,,5.0,-3.3000000000000003,0.0,0.0,0.0,0.0,102.84,0.0,0.0,0.0,10.0,0.0,13
183.0,B6,,7,-5.0,PBI,1197.0,2012-03-25,423,,,BOS,,N586JB,,8.3,3.3000000000000003,0.0,0.0,0.0,1.0,101.69,0.0,0.0,0.0,9.1,2.1,6
165.0,EV,,1,-10.0,DEN,1199.0,2012-07-02,6096,,,ATL,,N11164,,23.9,17.2,0.0,0.0,0.0,0.0,101.89,0.0,0.0,0.0,9.8,2.6,9
103.0,DL,,5,-5.0,MKE,669.0,2012-11-02,764,,,ATL,,N914DN,,10.6,-1.7000000000000002,0.0,0.0,0.0,0.0,101.52,0.0,0.0,0.0,10.0,2.6,8
,EV,,6,,ABE,654.0,2012-05-19,6131,,,ORD,,N14960,,32.800000000000004,12.2,0.0,0.0,0.0,0.0,101.56,0.0,0.0,0.0,10.0,,20
,UA,,7,1.0,FLL,1065.0,2012-07-22,195,,,EWR,,N14237,,20.0,15.0,0.0,0.0,0.0,0.0,102.06,0.0,0.0,0.0,10.0,0.0,10
108.0,DL,,7,-2.0,ATL,731.0,2012-06-03,1910,,,DFW,,N521US,,28.9,20.6,0.0,0.0,0.0,0.0,101.09,0.0,0.0,0.0,10.0,7.2,16
89.0,EV,,2,16.0,CHS,628.0,2012-04-17,4180,,,EWR,,N11127,,21.1,9.4,0.0,0.0,0.0,0.0,101.68,0.0,0.0,0.0,10.0,6.7,11
227.0,WN,,1,3.0,TPA,1788.0,2012-06-25,2685,,,PHX,,N472WN,,32.800000000000004,9.4,0.0,0.0,0.0,0.0,100.9,0.0,0.0,0.0,10.0,2.1,11
54.0,OO,19.0,3,35.0,ACV,250.0,2012-08-15,5639,9.0,0.0,SFO,0.0,N580SW,0.0,13.9,11.7,0.0,0.0,0.0,0.0,101.08,0.0,0.0,0.0,10.0,2.6,14
37.0,OO,,2,0.0,FAT,158.0,2012-11-20,6330,,,SFO,,N284YV,,17.8,13.3,0.0,0.0,0.0,1.0,102.01,0.0,0.0,0.0,9.8,5.7,18
129.0,US,0.0,5,0.0,FLL,631.0,2012-04-06,1681,0.0,46.0,CLT,0.0,N180US,0.0,7.800000000000002,6.1000000000000005,0.0,0.0,0.0,1.0,101.28,0.0,0.0,0.0,9.0,3.1,12
62.0,WN,,3,3.0,STL,448.0,2012-11-07,1268,,,MSP,,N631SW,,4.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,1.5,15
126.0,AA,,4,9.0,RIC,1158.0,2012-12-27,1180,,,DFW,,N4YJAA,,-4.4,-6.1000000000000005,0.0,0.0,0.0,0.0,101.83,0.0,0.0,0.0,9.4,2.1,14
150.0,AA,0.0,1,-4.0,EWR,1085.0,2012-09-24,932,0.0,22.0,MIA,0.0,N5FPAA,0.0,26.700000000000006,24.4,0.0,0.0,0.0,1.0,101.74,0.0,1.0,0.0,10.0,2.6,13
130.0,UA,,6,2.0,MSY,1062.0,2012-06-23,740,,,DEN,,N469UA,,18.9,-3.3000000000000003,0.0,0.0,0.0,0.0,100.03,0.0,0.0,0.0,10.0,2.1,10
293.0,VX,12.0,7,21.0,JFK,2248.0,2012-10-14,260,21.0,3.0,LAS,0.0,N848VA,0.0,15.0,10.0,0.0,0.0,0.0,0.0,102.13,0.0,0.0,0.0,10.0,4.1000000000000005,14
320.0,AA,,2,-3.0,LAX,2611.0,2012-07-03,223,,,BOS,,N5DJAA,,27.8,12.2,0.0,0.0,0.0,0.0,101.17,0.0,0.0,0.0,10.0,3.1,19
182.0,US,,3,-1.0,ATL,1587.0,2012-03-07,610,,,PHX,,N661AW,,13.9,-10.6,0.0,0.0,0.0,0.0,100.37,0.0,0.0,0.0,10.0,7.2,10
92.0,EV,0.0,5,79.0,CID,694.0,2012-07-13,5225,63.0,0.0,ATL,0.0,N682BR,0.0,31.1,20.6,0.0,0.0,0.0,1.0,101.81,0.0,1.0,0.0,7.5,3.1,19
164.0,AA,,7,-4.0,ORD,1440.0,2012-05-27,1206,,,PHX,,N568AA,,23.3,-4.4,0.0,0.0,0.0,0.0,101.31,0.0,0.0,0.0,10.0,1.5,17
49.0,US,,2,-7.0,LGA,184.0,2012-01-17,2139,,,BOS,,N956UW,,5.0,1.1,1.0,0.0,0.0,1.0,100.99,1.0,0.0,0.0,7.8,4.6000000000000005,18
76.0,US,,5,-6.0,CLT,544.0,2012-05-11,1529,,,LGA,,N170US,,15.6,0.0,0.0,0.0,0.0,0.0,101.52,0.0,0.0,0.0,10.0,5.1000000000000005,14
84.0,MQ,,1,-2.0,ICT,588.0,2012-08-06,4082,,,ORD,,N645MQ,,27.8,11.7,0.0,0.0,0.0,0.0,101.94,0.0,0.0,0.0,10.0,0.0,18
55.0,DL,6.0,7,22.0,GPT,352.0,2012-10-28,963,16.0,1.0,ATL,0.0,N961DL,0.0,11.7,6.7,0.0,0.0,0.0,0.0,100.99,0.0,0.0,0.0,10.0,6.2,16
130.0,MQ,,2,11.0,GSO,999.0,2012-10-30,3358,,,DFW,,N623MQ,,24.4,3.3000000000000003,0.0,0.0,0.0,0.0,101.45,0.0,0.0,0.0,10.0,4.6000000000000005,20
56.0,US,,3,-4.0,PIT,366.0,2012-01-18,1170,,,CLT,,N435US,,7.800000000000002,-0.6000000000000001,0.0,0.0,0.0,1.0,101.82,0.0,1.0,0.0,8.9,5.1000000000000005,15
314.0,DL,,7,1.0,LAS,2248.0,2012-04-08,1171,,,JFK,,N3746H,,15.6,-6.1000000000000005,0.0,0.0,0.0,0.0,100.97,0.0,0.0,0.0,10.0,9.3,16
115.0,AA,,6,1.0,TPA,929.0,2012-03-24,1620,,,DFW,,N3FGAA,,22.200000000000006,11.7,0.0,0.0,0.0,0.0,101.75,0.0,0.0,0.0,10.0,2.1,17
64.0,FL,,1,4.0,ATL,404.0,2012-10-29,671,,,MCO,,N930AT,,17.2,4.4,0.0,0.0,0.0,0.0,101.01,0.0,0.0,0.0,10.0,8.200000000000001,17
49.0,MQ,,7,2.0,DTW,235.0,2012-11-25,4344,,,ORD,,N817MQ,,4.4,-5.6000000000000005,0.0,0.0,,0.0,101.15,0.0,0.0,0.0,10.0,3.6,18
109.0,AA,,6,-2.0,DFW,868.0,2012-03-17,808,,,PHX,,N492AA,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,10.0,,7
94.0,AA,0.0,7,2.0,ABQ,569.0,2012-10-07,1009,0.0,16.0,DFW,0.0,N4WRAA,0.0,9.4,1.7000000000000002,0.0,0.0,0.0,1.0,102.51,0.0,0.0,0.0,10.0,4.6000000000000005,13
157.0,FL,,5,-5.0,MKE,1066.0,2012-02-17,676,,,MCO,,N953AT,,18.3,16.7,0.0,0.0,0.0,1.0,101.71,0.0,0.0,0.0,9.8,0.0,10
173.0,UA,,1,1.0,LAS,1222.0,2012-06-11,1475,,,IAH,,N33266,,27.200000000000006,23.9,0.0,0.0,0.0,0.0,101.07,0.0,0.0,0.0,10.0,3.6,7
221.0,DL,,5,-4.0,CMH,1995.0,2012-04-06,1170,,,LAX,,N3750D,,18.9,1.7000000000000002,0.0,0.0,0.0,0.0,101.61,0.0,0.0,0.0,10.0,4.1000000000000005,23
33.0,OO,,2,-6.0,SMX,134.0,2012-05-01,5555,,,LAX,,N297SW,,13.9,13.3,0.0,0.0,0.0,1.0,101.3,0.0,0.0,0.0,7.5,4.1000000000000005,12
163.0,FL,0.0,4,33.0,DEN,1199.0,2012-07-26,51,33.0,5.0,ATL,0.0,N344AT,0.0,31.700000000000006,21.700000000000006,0.0,0.0,0.0,0.0,101.49,0.0,0.0,0.0,10.0,4.6000000000000005,15
133.0,US,,2,-11.0,DFW,936.0,2012-11-20,1103,,,CLT,,N562UW,,5.6000000000000005,4.4,0.0,0.0,0.0,0.0,102.23,0.0,0.0,0.0,10.0,2.1,13
105.0,WN,,7,-1.0,OAK,672.0,2012-07-01,183,,,SEA,,N487WN,,13.9,10.0,0.0,0.0,0.0,0.0,101.78,0.0,0.0,0.0,10.0,2.1,14
236.0,US,,2,2.0,CLT,1916.0,2012-06-05,310,,,LAS,,N662AW,,23.3,3.9,0.0,0.0,0.0,0.0,100.27,0.0,0.0,0.0,9.9,9.3,9
150.0,AA,,4,-10.0,MIA,1096.0,2012-05-24,1895,,,LGA,,N3DMAA,,17.8,15.0,0.0,0.0,0.0,1.0,101.77,0.0,1.0,0.0,6.5,3.1,6
202.0,UA,,3,-6.0,IAH,1416.0,2012-05-09,1277,,,LGA,,N33286,,19.4,16.1,0.0,0.0,-1.0,1.0,100.48,0.0,0.0,0.0,6.7,2.6,19
119.0,WN,,3,0.0,LAS,867.0,2012-02-29,2001,,,SEA,,N623SW,,5.0,-1.7000000000000002,0.0,0.0,-1.0,1.0,99.86,1.0,0.0,0.0,9.3,5.7,6
213.0,AA,,2,0.0,PDX,1616.0,2012-06-19,2031,,,DFW,,N4WWAA,,30.0,21.1,0.0,0.0,0.0,0.0,101.07,0.0,0.0,0.0,10.0,6.7,17
79.0,MQ,17.0,1,24.0,DCA,612.0,2012-02-13,3778,0.0,0.0,ORD,0.0,N517MQ,0.0,-6.1000000000000005,-14.4,0.0,0.0,0.0,0.0,102.27,0.0,0.0,0.0,10.0,2.1,9
101.0,WN,,2,13.0,BOI,735.0,2012-08-07,1613,,,PHX,,N482WN,,32.800000000000004,16.7,0.0,0.0,0.0,0.0,101.09,0.0,0.0,0.0,10.0,1.5,14
127.0,AS,,6,0.0,SEA,867.0,2012-12-22,613,,,LAS,,N403AS,,6.7,-5.6000000000000005,0.0,0.0,0.0,0.0,101.93,0.0,0.0,0.0,10.0,0.0,18
38.0,EV,,2,-6.0,CWA,212.0,2012-12-11,6033,,,ORD,,N13964,,0.0,-7.800000000000002,0.0,0.0,0.0,0.0,101.6,1.0,0.0,0.0,9.9,7.2,18
140.0,AA,,3,-3.0,ORF,1212.0,2012-04-18,1140,,,DFW,,N539AA,,23.3,13.3,0.0,0.0,0.0,0.0,101.98,0.0,0.0,0.0,10.0,5.1000000000000005,18
91.0,US,,2,2.0,MSY,651.0,2012-07-10,1571,,,CLT,,N738US,,23.3,21.1,0.0,0.0,-1.0,1.0,101.4,0.0,1.0,0.0,10.0,3.1,11
